Invoice ID,Branch,City,Customer Type,Gender,Product Line,Unit Price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross Margin %,Gross Income,Rating,Customer ID,Age,Membership Duration (Years),Visit Frequency
INV000164,A,Yangon,Member,Female,Health and beauty,27.99,1,1.4,29.39,2019-06-13,17:30,Credit card,27.990000000000002,4.76,1.4,7.1,C00449,46,1,7
INV000165,A,Yangon,Member,Male,Home and lifestyle,51.49,6,15.45,324.39,2019-06-14,12:00,Ewallet,308.94,4.76,15.45,6.9,C00618,60,6,13
INV000166,B,Naypyitaw,Normal,Female,Food and beverages,31.44,6,9.43,198.07,2019-06-15,10:30,Ewallet,188.64,4.76,9.43,9.7,C00557,18,8,16
INV000167,C,Mandalay,Member,Male,Food and beverages,27.58,7,9.65,202.71,2019-06-16,8:30,Cash,193.06,4.76,9.65,7.0,C00324,47,1,8
INV000168,B,Naypyitaw,Normal,Female,Home and lifestyle,50.73,5,12.68,266.33,2019-06-17,20:00,Cash,253.64999999999998,4.76,12.68,7.4,C00843,30,2,23
INV000169,C,Mandalay,Member,Male,Health and beauty,46.66,2,4.67,97.99,2019-06-18,15:15,Ewallet,93.32,4.76,4.67,8.8,C00268,52,1,17
INV000170,B,Naypyitaw,Normal,Male,Food and beverages,33.81,3,5.07,106.5,2019-06-19,13:45,Ewallet,101.43,4.76,5.07,8.8,C00658,53,3,17
INV000171,A,Yangon,Normal,Male,Food and beverages,40.95,4,8.19,171.99,2019-06-20,15:30,Cash,163.8,4.76,8.19,7.5,C00118,53,1,11
INV000172,B,Naypyitaw,Member,Male,Sports and travel,53.11,4,10.62,223.06,2019-06-21,17:45,Cash,212.44,4.76,10.62,8.5,C00427,64,1,21
INV000173,C,Mandalay,Member,Female,Food and beverages,24.43,5,6.11,128.26,2019-06-22,13:30,Credit card,122.14999999999999,4.76,6.11,6.6,C00818,23,5,14
INV000174,C,Mandalay,Normal,Male,Food and beverages,30.49,4,6.1,128.06,2019-06-23,8:00,Ewallet,121.96000000000001,4.76,6.1,8.4,C00638,34,6,8
INV000175,C,Mandalay,Member,Female,Health and beauty,36.06,6,10.82,227.18,2019-06-24,19:00,Credit card,216.36,4.76,10.82,8.2,C00499,18,8,7
INV000176,A,Yangon,Member,Male,Electronic accessories,66.9,7,23.42,491.72,2019-06-25,15:45,Ewallet,468.3,4.76,23.42,7.9,C00164,36,5,6
INV000177,C,Mandalay,Member,Female,Food and beverages,31.63,2,3.16,66.42,2019-06-26,11:00,Cash,63.260000000000005,4.76,3.16,6.1,C00582,34,3,23
INV000178,B,Naypyitaw,Member,Female,Sports and travel,68.15,5,17.04,357.79,2019-06-27,14:30,Credit card,340.75,4.76,17.04,8.0,C00761,34,3,18
INV000179,B,Naypyitaw,Normal,Female,Sports and travel,59.03,6,17.71,371.89,2019-06-28,15:30,Credit card,354.18,4.76,17.71,9.5,C00443,22,7,20
INV000180,C,Mandalay,Member,Female,Fashion accessories,50.67,4,10.13,212.81,2019-06-29,19:15,Ewallet,202.68,4.76,10.13,7.1,C00696,47,9,19
INV000181,C,Mandalay,Normal,Male,Electronic accessories,73.63,4,14.73,309.25,2019-06-30,20:45,Ewallet,294.52,4.76,14.73,9.3,C00201,18,4,7
INV000182,B,Naypyitaw,Member,Female,Health and beauty,42.58,4,8.52,178.84,2019-07-01,10:15,Ewallet,170.32,4.76,8.52,9.8,C00290,62,3,10
INV000183,A,Yangon,Member,Female,Health and beauty,39.19,4,7.84,164.6,2019-07-02,9:30,Credit card,156.76,4.76,7.84,9.2,C00974,44,6,11
INV000184,B,Naypyitaw,Member,Male,Health and beauty,36.45,3,5.47,114.82,2019-07-03,16:00,Cash,109.35,4.76,5.47,6.8,C00183,40,4,12
INV000185,B,Naypyitaw,Normal,Female,Sports and travel,54.22,6,16.27,341.59,2019-07-04,19:30,Credit card,325.32,4.76,16.27,7.1,C00850,51,9,16
INV000186,B,Naypyitaw,Member,Female,Health and beauty,40.33,1,2.02,42.35,2019-07-05,9:45,Cash,40.33,4.76,2.02,8.8,C00343,41,2,12
INV000187,A,Yangon,Member,Female,Food and beverages,35.35,5,8.84,185.59,2019-07-06,10:00,Credit card,176.75,4.76,8.84,9.6,C00624,29,3,9
INV000188,A,Yangon,Member,Male,Electronic accessories,70.95,5,17.74,372.49,2019-07-07,20:00,Ewallet,354.75,4.76,17.74,7.1,C00523,34,4,19
INV000189,C,Mandalay,Member,Male,Health and beauty,42.04,4,8.41,176.57,2019-07-08,10:30,Cash,168.16,4.76,8.41,8.5,C00227,61,9,11
INV000190,C,Mandalay,Normal,Female,Electronic accessories,69.38,6,20.81,437.09,2019-07-09,20:30,Ewallet,416.28,4.76,20.81,6.1,C00905,41,8,11
INV000191,A,Yangon,Member,Male,Home and lifestyle,48.36,5,12.09,253.89,2019-07-10,8:15,Cash,241.79999999999998,4.76,12.09,8.1,C00044,64,5,14
INV000192,A,Yangon,Normal,Female,Food and beverages,33.02,5,8.26,173.36,2019-07-11,8:45,Cash,165.10000000000002,4.76,8.26,7.1,C00541,60,9,8
INV000193,A,Yangon,Member,Female,Electronic accessories,68.81,7,24.08,505.75,2019-07-12,12:00,Ewallet,481.67,4.76,24.08,9.0,C00519,29,5,8
INV000194,B,Naypyitaw,Normal,Male,Sports and travel,60.96,2,6.1,128.02,2019-07-13,14:00,Ewallet,121.92000000000002,4.76,6.1,7.6,C00644,57,3,13
INV000195,C,Mandalay,Member,Male,Electronic accessories,72.69,4,14.54,305.3,2019-07-14,8:30,Cash,290.76,4.76,14.54,6.8,C00362,43,9,14
INV000196,A,Yangon,Normal,Male,Home and lifestyle,50.26,4,10.05,211.09,2019-07-15,8:00,Credit card,201.04,4.76,10.05,9.7,C00216,64,9,18
INV000197,A,Yangon,Normal,Female,Health and beauty,31.55,4,6.31,132.51,2019-07-16,20:15,Ewallet,126.19999999999999,4.76,6.31,9.8,C00390,55,6,22
INV000198,B,Naypyitaw,Member,Male,Fashion accessories,41.4,2,4.14,86.94,2019-07-17,15:45,Ewallet,82.8,4.76,4.14,6.2,C00161,34,2,15
INV000199,B,Naypyitaw,Member,Female,Sports and travel,70.12,8,28.05,589.01,2019-07-18,9:15,Cash,560.96,4.76,28.05,6.8,C00883,46,2,21
INV000200,C,Mandalay,Member,Male,Food and beverages,23.18,7,8.11,170.37,2019-07-19,18:45,Cash,162.26,4.76,8.11,9.1,C00086,61,9,9
INV000201,A,Yangon,Member,Female,Food and beverages,27.55,4,5.51,115.71,2019-07-20,18:15,Ewallet,110.19999999999999,4.76,5.51,7.0,C00349,20,4,13
INV000202,A,Yangon,Member,Male,Home and lifestyle,52.34,6,15.7,329.74,2019-07-21,8:30,Credit card,314.04,4.76,15.7,7.1,C00017,35,4,24
INV000203,B,Naypyitaw,Member,Female,Electronic accessories,62.37,3,9.36,196.47,2019-07-22,8:00,Cash,187.11,4.76,9.36,9.5,C00749,58,4,9
INV000204,C,Mandalay,Member,Male,Home and lifestyle,50.16,4,10.03,210.67,2019-07-23,14:15,Ewallet,200.64,4.76,10.03,7.7,C00132,40,4,19
INV000205,B,Naypyitaw,Member,Female,Food and beverages,28.17,3,4.23,88.74,2019-07-24,17:30,Credit card,84.50999999999999,4.76,4.23,8.0,C00707,64,8,12
INV000206,A,Yangon,Member,Female,Sports and travel,62.22,5,15.56,326.66,2019-07-25,11:30,Ewallet,311.1,4.76,15.56,6.2,C00254,58,9,10
INV000207,A,Yangon,Normal,Female,Electronic accessories,69.86,2,6.99,146.71,2019-07-26,11:45,Cash,139.72,4.76,6.99,8.9,C00420,64,9,9
INV000208,C,Mandalay,Member,Male,Electronic accessories,68.9,5,17.23,361.73,2019-07-27,13:45,Credit card,344.5,4.76,17.23,6.9,C00022,38,6,12
INV000209,B,Naypyitaw,Member,Female,Home and lifestyle,50.67,3,7.6,159.61,2019-07-28,17:15,Ewallet,152.01000000000002,4.76,7.6,7.4,C00560,64,9,9
INV000210,A,Yangon,Member,Male,Health and beauty,31.25,5,7.81,164.06,2019-07-29,18:15,Ewallet,156.25,4.76,7.81,6.5,C00378,56,9,21
INV000211,A,Yangon,Member,Male,Health and beauty,45.29,3,6.79,142.66,2019-07-30,8:00,Credit card,135.87,4.76,6.79,7.9,C00100,49,4,22
INV000212,A,Yangon,Normal,Female,Home and lifestyle,54.69,2,5.47,114.85,2019-07-31,9:00,Credit card,109.38,4.76,5.47,6.9,C00315,46,3,10
INV000213,B,Naypyitaw,Normal,Male,Health and beauty,42.1,4,8.42,176.82,2019-08-01,11:45,Credit card,168.4,4.76,8.42,7.3,C00022,54,8,11
INV000214,A,Yangon,Member,Female,Home and lifestyle,48.49,5,12.12,254.57,2019-08-02,12:30,Ewallet,242.45,4.76,12.12,7.4,C00401,23,1,9
INV000215,C,Mandalay,Member,Female,Fashion accessories,51.19,4,10.24,215.0,2019-08-03,14:45,Ewallet,204.76,4.76,10.24,8.6,C00694,24,7,18
INV000216,C,Mandalay,Member,Female,Fashion accessories,39.2,6,11.76,246.96,2019-08-04,8:15,Cash,235.20000000000002,4.76,11.76,8.2,C00412,58,5,22
INV000217,C,Mandalay,Normal,Female,Health and beauty,41.95,3,6.29,132.14,2019-08-05,19:45,Cash,125.84999999999998,4.76,6.29,8.8,C00154,60,7,11
INV000218,A,Yangon,Normal,Male,Fashion accessories,57.27,2,5.73,120.27,2019-08-06,11:30,Credit card,114.53999999999999,4.76,5.73,8.2,C00309,51,6,7
INV000219,B,Naypyitaw,Normal,Female,Home and lifestyle,55.09,5,13.77,289.22,2019-08-07,16:15,Ewallet,275.45000000000005,4.76,13.77,9.8,C00662,38,8,8
INV000220,C,Mandalay,Member,Male,Health and beauty,41.36,2,4.14,86.86,2019-08-08,8:00,Credit card,82.72,4.76,4.14,9.8,C00420,26,6,20
INV000221,B,Naypyitaw,Normal,Male,Electronic accessories,65.68,1,3.28,68.96,2019-08-09,16:45,Credit card,65.67999999999999,4.76,3.28,7.0,C00605,26,3,21
INV000222,B,Naypyitaw,Member,Male,Health and beauty,39.3,3,5.89,123.79,2019-08-10,11:30,Credit card,117.9,4.76,5.89,7.4,C00366,22,2,12
INV000223,B,Naypyitaw,Normal,Male,Electronic accessories,72.5,4,14.5,304.5,2019-08-11,15:15,Credit card,290.0,4.76,14.5,8.5,C00833,44,8,23
INV000224,C,Mandalay,Normal,Male,Health and beauty,42.36,5,10.59,222.39,2019-08-12,9:45,Credit card,211.79999999999998,4.76,10.59,7.8,C00445,60,6,12
INV000225,B,Naypyitaw,Member,Male,Sports and travel,67.5,3,10.12,212.62,2019-08-13,11:15,Credit card,202.5,4.76,10.12,6.2,C00822,41,4,19
INV000226,A,Yangon,Member,Male,Home and lifestyle,50.0,4,10.0,210.0,2019-08-14,8:15,Ewallet,200.0,4.76,10.0,9.0,C00963,62,4,23
INV000227,A,Yangon,Member,Male,Food and beverages,29.48,1,1.47,30.95,2019-08-15,12:00,Credit card,29.48,4.76,1.47,6.3,C00856,42,7,18
INV000228,C,Mandalay,Member,Male,Food and beverages,33.9,5,8.47,177.97,2019-08-16,13:30,Ewallet,169.5,4.76,8.47,8.0,C00662,58,6,9
INV000229,C,Mandalay,Member,Female,Health and beauty,38.16,4,7.63,160.27,2019-08-17,11:30,Credit card,152.64000000000001,4.76,7.63,7.7,C00247,57,5,6
INV000230,B,Naypyitaw,Member,Male,Sports and travel,50.82,3,7.62,160.08,2019-08-18,17:30,Cash,152.46,4.76,7.62,6.5,C00115,53,2,13
INV000231,A,Yangon,Member,Female,Home and lifestyle,43.11,2,4.31,90.53,2019-08-19,15:45,Credit card,86.22,4.76,4.31,8.2,C00175,50,1,23
INV000232,C,Mandalay,Normal,Female,Electronic accessories,67.18,3,10.08,211.62,2019-08-20,20:45,Credit card,201.54,4.76,10.08,6.5,C00433,46,7,21
INV000233,A,Yangon,Normal,Female,Food and beverages,28.69,9,12.91,271.12,2019-08-21,16:15,Ewallet,258.21,4.76,12.91,8.1,C00833,46,9,20
INV000234,A,Yangon,Normal,Male,Sports and travel,61.82,4,12.36,259.64,2019-08-22,10:30,Ewallet,247.27999999999997,4.76,12.36,7.6,C00057,57,2,23
INV000235,A,Yangon,Member,Male,Electronic accessories,72.48,3,10.87,228.31,2019-08-23,8:00,Cash,217.44,4.76,10.87,7.5,C00557,32,4,14
INV000236,A,Yangon,Normal,Female,Home and lifestyle,50.22,3,7.53,158.19,2019-08-24,18:45,Credit card,150.66,4.76,7.53,8.6,C00619,49,2,21
INV000237,B,Naypyitaw,Member,Female,Sports and travel,60.52,2,6.05,127.09,2019-08-25,12:45,Ewallet,121.04,4.76,6.05,7.4,C00480,34,3,9
INV000238,A,Yangon,Normal,Male,Sports and travel,57.1,3,8.57,179.87,2019-08-26,17:00,Credit card,171.3,4.76,8.57,8.4,C00789,43,4,14
INV000239,B,Naypyitaw,Member,Female,Fashion accessories,38.72,5,9.68,203.28,2019-08-27,19:15,Credit card,193.6,4.76,9.68,6.8,C00593,43,2,22
INV000240,B,Naypyitaw,Normal,Male,Electronic accessories,71.77,6,21.53,452.15,2019-08-28,8:15,Ewallet,430.62,4.76,21.53,9.3,C00917,63,4,11
INV000241,A,Yangon,Member,Male,Food and beverages,25.25,5,6.31,132.56,2019-08-29,12:30,Cash,126.25,4.76,6.31,6.1,C00405,49,3,19
INV000242,B,Naypyitaw,Normal,Male,Fashion accessories,52.17,8,20.87,438.23,2019-08-30,8:15,Ewallet,417.36,4.76,20.87,6.3,C00688,44,4,16
INV000243,A,Yangon,Member,Male,Home and lifestyle,44.92,5,11.23,235.83,2019-08-31,12:30,Cash,224.60000000000002,4.76,11.23,8.3,C00508,52,6,10
INV000244,A,Yangon,Member,Female,Electronic accessories,68.78,3,10.32,216.66,2019-09-01,10:30,Ewallet,206.34,4.76,10.32,9.5,C00138,36,9,8
INV000245,C,Mandalay,Normal,Male,Home and lifestyle,53.52,4,10.7,224.78,2019-09-02,19:00,Credit card,214.08,4.76,10.7,6.8,C00563,38,2,8
INV000246,C,Mandalay,Member,Female,Electronic accessories,70.8,3,10.62,223.02,2019-09-03,18:30,Cash,212.4,4.76,10.62,7.5,C00471,28,5,16
INV000247,B,Naypyitaw,Normal,Male,Health and beauty,48.04,3,7.21,151.33,2019-09-04,15:45,Cash,144.12,4.76,7.21,7.8,C00943,34,2,24
INV000248,C,Mandalay,Member,Male,Health and beauty,41.77,8,16.71,350.87,2019-09-05,8:15,Cash,334.16,4.76,16.71,9.7,C00538,28,8,16
INV000249,B,Naypyitaw,Normal,Male,Fashion accessories,45.82,2,4.58,96.22,2019-09-06,18:30,Ewallet,91.64,4.76,4.58,9.9,C00952,44,5,13
INV000250,C,Mandalay,Member,Female,Sports and travel,59.47,6,17.84,374.66,2019-09-07,14:00,Credit card,356.82000000000005,4.76,17.84,7.6,C00785,59,3,18
INV000251,B,Naypyitaw,Member,Male,Electronic accessories,69.44,3,10.42,218.74,2019-09-08,16:45,Credit card,208.32000000000002,4.76,10.42,9.2,C00110,25,8,14
INV000252,A,Yangon,Normal,Female,Health and beauty,36.14,4,7.23,151.79,2019-09-09,13:30,Credit card,144.56,4.76,7.23,7.1,C00790,19,7,15
INV000253,B,Naypyitaw,Member,Female,Fashion accessories,46.75,3,7.01,147.26,2019-09-10,14:00,Ewallet,140.25,4.76,7.01,7.8,C00991,59,9,14
INV000254,A,Yangon,Member,Male,Electronic accessories,64.98,7,22.74,477.6,2019-09-11,20:00,Ewallet,454.86,4.76,22.74,9.8,C00218,44,5,22
INV000255,B,Naypyitaw,Normal,Female,Health and beauty,37.37,6,11.21,235.43,2019-09-12,15:00,Ewallet,224.22,4.76,11.21,9.8,C00229,23,3,17
INV000256,B,Naypyitaw,Normal,Male,Electronic accessories,60.18,7,21.06,442.32,2019-09-13,10:45,Credit card,421.26,4.76,21.06,6.7,C00738,33,6,10
INV000257,C,Mandalay,Member,Male,Fashion accessories,41.41,3,6.21,130.44,2019-09-14,20:30,Ewallet,124.23,4.76,6.21,6.7,C00345,58,5,24
INV000258,A,Yangon,Member,Male,Fashion accessories,43.85,4,8.77,184.17,2019-09-15,13:45,Ewallet,175.39999999999998,4.76,8.77,8.2,C00973,34,8,12
INV000259,C,Mandalay,Normal,Female,Food and beverages,33.71,6,10.11,212.37,2019-09-16,9:30,Ewallet,202.26,4.76,10.11,8.8,C00013,49,2,18
INV000260,C,Mandalay,Normal,Male,Food and beverages,34.99,3,5.25,110.22,2019-09-17,11:30,Ewallet,104.97,4.76,5.25,7.9,C00364,48,5,24
INV000261,A,Yangon,Member,Male,Health and beauty,32.23,4,6.45,135.37,2019-09-18,20:15,Ewallet,128.92000000000002,4.76,6.45,8.4,C00072,44,1,15
INV000262,C,Mandalay,Normal,Male,Fashion accessories,43.49,2,4.35,91.33,2019-09-19,17:00,Ewallet,86.98,4.76,4.35,8.3,C00407,23,6,22
INV000263,A,Yangon,Member,Male,Food and beverages,32.53,5,8.13,170.78,2019-09-20,13:30,Cash,162.65,4.76,8.13,7.2,C00550,54,3,24
INV000264,C,Mandalay,Member,Male,Electronic accessories,70.98,6,21.29,447.17,2019-09-21,17:45,Credit card,425.88,4.76,21.29,6.6,C00696,45,1,14
INV000265,B,Naypyitaw,Normal,Male,Health and beauty,34.52,5,8.63,181.23,2019-09-22,9:30,Cash,172.6,4.76,8.63,6.0,C00630,59,9,24
INV000266,C,Mandalay,Normal,Male,Electronic accessories,71.49,3,10.72,225.19,2019-09-23,10:45,Ewallet,214.47,4.76,10.72,8.7,C00282,64,2,22
INV000267,C,Mandalay,Member,Male,Sports and travel,57.36,4,11.47,240.91,2019-09-24,11:15,Ewallet,229.44,4.76,11.47,8.9,C00481,55,4,19
INV000268,B,Naypyitaw,Member,Male,Food and beverages,24.72,4,4.94,103.82,2019-09-25,11:30,Cash,98.88,4.76,4.94,6.4,C00739,39,8,7
INV000269,B,Naypyitaw,Member,Male,Electronic accessories,72.33,2,7.23,151.89,2019-09-26,12:30,Ewallet,144.66,4.76,7.23,6.5,C00237,55,5,13
INV000270,C,Mandalay,Normal,Female,Electronic accessories,72.53,2,7.25,152.31,2019-09-27,19:45,Credit card,145.06,4.76,7.25,6.7,C00891,25,6,13
INV000271,A,Yangon,Member,Female,Electronic accessories,70.65,3,10.6,222.55,2019-09-28,12:30,Ewallet,211.95000000000002,4.76,10.6,7.0,C00191,59,6,14
INV000272,C,Mandalay,Member,Female,Health and beauty,38.49,4,7.7,161.66,2019-09-29,17:00,Ewallet,153.96,4.76,7.7,9.3,C00496,31,6,7
INV000273,A,Yangon,Normal,Male,Food and beverages,29.29,5,7.32,153.77,2019-09-30,12:15,Cash,146.45000000000002,4.76,7.32,6.6,C00448,35,4,21
INV000274,C,Mandalay,Member,Male,Fashion accessories,41.21,2,4.12,86.54,2019-10-01,18:30,Credit card,82.42,4.76,4.12,6.3,C00915,37,4,7
INV000275,B,Naypyitaw,Member,Female,Sports and travel,58.56,4,11.71,245.95,2019-10-02,12:45,Credit card,234.23999999999998,4.76,11.71,7.6,C00836,57,4,17
INV000276,A,Yangon,Normal,Male,Food and beverages,26.08,3,3.91,82.15,2019-10-03,16:30,Ewallet,78.24000000000001,4.76,3.91,9.3,C00583,61,3,11
INV000277,B,Naypyitaw,Normal,Male,Health and beauty,38.9,2,3.89,81.69,2019-10-04,19:15,Credit card,77.8,4.76,3.89,9.6,C00663,22,6,18
INV000278,A,Yangon,Member,Female,Food and beverages,29.56,5,7.39,155.19,2019-10-05,13:45,Credit card,147.8,4.76,7.39,8.2,C00106,28,1,8
INV000279,A,Yangon,Normal,Male,Health and beauty,40.37,7,14.13,296.72,2019-10-06,9:00,Credit card,282.59000000000003,4.76,14.13,9.8,C00791,27,3,19
INV000280,B,Naypyitaw,Member,Female,Sports and travel,58.32,3,8.75,183.71,2019-10-07,16:15,Cash,174.96,4.76,8.75,8.9,C00494,47,7,13
INV000281,A,Yangon,Normal,Female,Home and lifestyle,52.46,3,7.87,165.25,2019-10-08,9:15,Credit card,157.38,4.76,7.87,6.2,C00241,35,3,20
INV000282,A,Yangon,Member,Female,Sports and travel,58.21,4,11.64,244.48,2019-10-09,9:15,Credit card,232.83999999999997,4.76,11.64,8.1,C00591,25,7,19
INV000283,B,Naypyitaw,Member,Female,Sports and travel,59.45,5,14.86,312.11,2019-10-10,12:15,Credit card,297.25,4.76,14.86,6.8,C00970,24,4,9
INV000284,C,Mandalay,Member,Male,Sports and travel,55.52,4,11.1,233.18,2019-10-11,11:00,Ewallet,222.08,4.76,11.1,7.1,C00164,19,6,20
INV000285,A,Yangon,Member,Female,Fashion accessories,52.84,1,2.64,55.48,2019-10-12,13:00,Cash,52.839999999999996,4.76,2.64,7.3,C00367,53,9,11
INV000286,A,Yangon,Member,Female,Fashion accessories,40.7,6,12.21,256.41,2019-10-13,18:00,Cash,244.20000000000002,4.76,12.21,8.7,C00989,61,2,17
INV000287,C,Mandalay,Member,Male,Electronic accessories,76.2,3,11.43,240.03,2019-10-14,10:30,Ewallet,228.6,4.76,11.43,9.1,C00187,27,2,6
INV000288,A,Yangon,Member,Female,Health and beauty,36.49,3,5.47,114.94,2019-10-15,8:30,Credit card,109.47,4.76,5.47,6.4,C00327,43,2,16
INV000289,A,Yangon,Member,Male,Health and beauty,42.3,4,8.46,177.66,2019-10-16,17:30,Cash,169.2,4.76,8.46,8.7,C00493,20,3,14
INV000290,C,Mandalay,Normal,Male,Fashion accessories,51.55,5,12.89,270.64,2019-10-17,17:45,Cash,257.75,4.76,12.89,6.9,C00845,58,6,14
INV000291,A,Yangon,Member,Female,Fashion accessories,40.77,4,8.15,171.23,2019-10-18,19:45,Ewallet,163.07999999999998,4.76,8.15,7.9,C00201,27,9,6
INV000292,C,Mandalay,Normal,Male,Sports and travel,66.25,7,23.19,486.94,2019-10-19,19:45,Ewallet,463.75,4.76,23.19,6.1,C00917,27,5,22
INV000293,A,Yangon,Normal,Female,Electronic accessories,71.14,4,14.23,298.79,2019-10-20,15:00,Ewallet,284.56,4.76,14.23,9.4,C00148,35,6,7
INV000294,A,Yangon,Normal,Female,Food and beverages,20.71,3,3.11,65.24,2019-10-21,14:30,Cash,62.129999999999995,4.76,3.11,8.9,C00912,34,7,18
INV000295,A,Yangon,Member,Female,Fashion accessories,41.2,2,4.12,86.52,2019-10-22,18:15,Credit card,82.39999999999999,4.76,4.12,9.6,C00245,48,3,21
INV000296,B,Naypyitaw,Member,Female,Fashion accessories,46.44,1,2.32,48.76,2019-10-23,20:30,Credit card,46.44,4.76,2.32,9.6,C00797,23,9,6
INV000297,B,Naypyitaw,Member,Female,Sports and travel,56.02,3,8.4,176.46,2019-10-24,10:00,Credit card,168.06,4.76,8.4,7.3,C00111,18,1,6
INV000298,C,Mandalay,Member,Female,Fashion accessories,44.08,6,13.22,277.7,2019-10-25,16:30,Credit card,264.47999999999996,4.76,13.22,8.0,C00102,44,9,24
INV000299,B,Naypyitaw,Member,Female,Food and beverages,42.77,3,6.42,134.73,2019-10-26,15:30,Credit card,128.31,4.76,6.42,9.9,C00207,48,7,18
INV000300,A,Yangon,Member,Female,Electronic accessories,66.79,2,6.68,140.26,2019-10-27,13:15,Cash,133.57999999999998,4.76,6.68,8.6,C00220,18,3,12
INV000301,B,Naypyitaw,Member,Male,Sports and travel,62.51,5,15.63,328.18,2019-10-28,12:15,Ewallet,312.55,4.76,15.63,7.3,C00889,30,9,24
INV000302,C,Mandalay,Normal,Female,Home and lifestyle,58.98,5,14.74,309.64,2019-10-29,19:30,Credit card,294.9,4.76,14.74,7.4,C00921,46,3,5
INV000303,B,Naypyitaw,Member,Male,Fashion accessories,46.54,2,4.65,97.73,2019-10-30,12:45,Cash,93.08,4.76,4.65,8.6,C00422,40,9,14
INV000304,C,Mandalay,Member,Female,Health and beauty,39.85,4,7.97,167.37,2019-10-31,18:45,Ewallet,159.4,4.76,7.97,6.5,C00949,51,4,21
INV000305,B,Naypyitaw,Member,Male,Fashion accessories,49.98,2,5.0,104.96,2019-11-01,15:30,Cash,99.96,4.76,5.0,8.1,C00811,44,9,22
INV000306,A,Yangon,Member,Female,Food and beverages,31.27,2,3.13,65.67,2019-11-02,12:00,Credit card,62.54,4.76,3.13,9.8,C00986,56,9,8
INV000307,A,Yangon,Member,Female,Fashion accessories,47.8,7,16.73,351.33,2019-11-03,10:00,Cash,334.59999999999997,4.76,16.73,8.3,C00357,47,9,14
INV000308,B,Naypyitaw,Member,Male,Food and beverages,25.93,5,6.48,136.13,2019-11-04,12:30,Cash,129.65,4.76,6.48,8.6,C00885,61,6,22
INV000309,B,Naypyitaw,Member,Female,Home and lifestyle,46.8,6,14.04,294.84,2019-11-05,13:15,Credit card,280.79999999999995,4.76,14.04,8.5,C00025,38,7,20
INV000310,C,Mandalay,Member,Female,Sports and travel,55.91,2,5.59,117.41,2019-11-06,20:15,Ewallet,111.82,4.76,5.59,8.4,C00554,49,7,19
INV000311,B,Naypyitaw,Member,Male,Home and lifestyle,47.61,2,4.76,99.98,2019-11-07,13:00,Ewallet,95.22,4.76,4.76,7.9,C00904,25,7,24
INV000312,B,Naypyitaw,Member,Male,Home and lifestyle,43.72,2,4.37,91.81,2019-11-08,10:45,Ewallet,87.44,4.76,4.37,8.2,C00333,24,7,10
INV000313,C,Mandalay,Member,Male,Fashion accessories,42.73,3,6.41,134.6,2019-11-09,19:15,Cash,128.19,4.76,6.41,8.1,C00937,53,9,15
INV000314,C,Mandalay,Member,Female,Food and beverages,28.91,4,5.78,121.42,2019-11-10,16:45,Credit card,115.64,4.76,5.78,7.3,C00672,64,9,12
INV000315,B,Naypyitaw,Normal,Female,Sports and travel,60.55,3,9.08,190.73,2019-11-11,14:15,Ewallet,181.64999999999998,4.76,9.08,6.9,C00537,37,6,22
INV000316,C,Mandalay,Normal,Male,Electronic accessories,72.54,3,10.88,228.5,2019-11-12,9:30,Ewallet,217.62,4.76,10.88,8.6,C00147,52,7,18
INV000317,C,Mandalay,Normal,Female,Food and beverages,27.01,3,4.05,85.08,2019-11-13,19:30,Ewallet,81.03,4.76,4.05,9.3,C00891,54,3,6
INV000318,B,Naypyitaw,Normal,Female,Fashion accessories,50.39,4,10.08,211.64,2019-11-14,20:15,Credit card,201.55999999999997,4.76,10.08,9.8,C00085,43,8,13
INV000319,A,Yangon,Member,Male,Home and lifestyle,57.49,4,11.5,241.46,2019-11-15,14:30,Credit card,229.96,4.76,11.5,8.3,C00466,41,3,19
INV000320,A,Yangon,Normal,Male,Electronic accessories,79.29,2,7.93,166.51,2019-11-16,16:00,Ewallet,158.57999999999998,4.76,7.93,7.6,C00533,43,8,20
INV000321,A,Yangon,Member,Male,Health and beauty,49.05,2,4.91,103.01,2019-11-17,17:15,Ewallet,98.10000000000001,4.76,4.91,8.0,C00249,55,6,17
INV000322,A,Yangon,Normal,Male,Electronic accessories,62.63,4,12.53,263.05,2019-11-18,11:00,Ewallet,250.52,4.76,12.53,7.0,C00001,53,9,17
INV000323,B,Naypyitaw,Member,Male,Fashion accessories,42.14,8,16.86,353.98,2019-11-19,9:15,Ewallet,337.12,4.76,16.86,8.2,C00646,38,6,13
INV000324,A,Yangon,Member,Male,Electronic accessories,66.05,4,13.21,277.41,2019-11-20,11:30,Ewallet,264.20000000000005,4.76,13.21,7.2,C00154,21,1,20
INV000325,A,Yangon,Member,Male,Health and beauty,41.68,9,18.76,393.88,2019-11-21,12:00,Cash,375.12,4.76,18.76,9.4,C00376,30,5,14
INV000326,C,Mandalay,Normal,Male,Health and beauty,38.86,4,7.77,163.21,2019-11-22,12:30,Ewallet,155.44,4.76,7.77,7.2,C00179,22,7,22
INV000327,A,Yangon,Member,Male,Health and beauty,35.93,4,7.19,150.91,2019-11-23,13:45,Ewallet,143.72,4.76,7.19,6.9,C00827,36,8,13
